g26625.t1,g11586.t1,g09644.t1,g12727.t1,g02534.t1,g04535.t1,g04140.t1,g08057.t1,g05800.t1,g00176.t1,g09640.t1,g25191.t1,g24068.t1,g28191.t1,g26744.t1,g10575.t1,g24494.t1,g15637.t1,g00040.t1,g09578.t1,g06110.t1,g27591.t1,g20180.t1,g13837.t1,g02768.t1,g01295.t1,g14800.t1,g17747.t1,g12577.t1,g00544.t1,g20285.t1,g13729.t2,g13219.t1,g14024.t1,g01420.t1,g12092.t1,g07896.t1,g12435.t1,g26986.t1,g11301.t1,g00185.t1,g01894.t1,g09395.t1,g24791.t1,g00433.t1,g31878.t1,g01821.t2,g22150.t1,g30013.t1,g21406.t1,g25562.t1,g07814.t1,g20769.t1,g04160.t1,g19424.t1,g05449.t1,g01568.t1,g06524.t1,g04097.t1,g31810.t1,g02261.t1,g12234.t1,g16413.t1,g09580.t1,g27715.t1,g00106.t1,g08289.t1,g22784.t1,g08382.t1,g25131.t1,g09263.t1,g07850.t1,g15105.t1,g26223.t1,g23240.t1,g17334.t1,g06097.t1,g11469.t1,g22594.t1,g09907.t1,g25001.t1,g25278.t1,g03704.t1,g12819.t1,g14737.t1,g11392.t2,g19238.t1,g20998.t1,g29545.t1,g09573.t1,g22894.t1,g06087.t1,g06095.t1,g12212.t1,g08772.t1,g19013.t1,g08282.t1,g04975.t1,g00174.t1,g22676.t1,g12204.t1,g21238.t1,g16858.t1,g10811.t1,g05409.t1,g16123.t1,g08861.t1,g12940.t1,g21668.t1,g16075.t1,g20996.t1,g16005.t1,g00474.t1,g29311.t1,g09000.t1,g19214.t1,g23239.t1,g13884.t1,g09535.t1,g08244.t1,g13773.t1,g16221.t1,g20455.t1,g01067.t2,g03824.t1,g26456.t1,g23976.t2,g14798.t1,g10174.t1,g25280.t1,g11275.t1,g27475.t1,g02975.t1,g05319.t1,g01769.t1,g29105.t1,g05941.t1,g03583.t1,g16539.t1,g23361.t1,g20515.t1,g15332.t1,g25274.t1,g14208.t1,g07271.t1,g30003.t1,g25127.t1,g26534.t1,g10643.t1,g16309.t1,g02581.t1,g00205.t1,g22663.t1,g21788.t1,g27903.t1,g24165.t1,g04035.t1,g00764.t1,g14019.t1,g17621.t1,g12778.t1,g15410.t1,g01810.t1,g16150.t1,g20046.t1,g02985.t1,g01899.t1,g26480.t1,g01798.t1,g01048.t1,g14751.t1,g06092.t1,g05025.t1,g04159.t1,g19077.t1,g09482.t1,g06105.t1,g04791.t1,g13391.t1,g13696.t1,g25995.t1,g04667.t1,g19914.t1,g03674.t1,g12811.t1,g17394.t1,g02355.t1,g30838.t1,g19421.t2,g02937.t1,g14655.t1,g15840.t1,g02248.t1,g10941.t1,g20557.t1,g01167.t1,g16159.t1,g22161.t1,g13712.t1,g22070.t1,g03802.t1,g09437.t1,g12674.t1,g17062.t1,hour
161,6.464158131,5.955653737,6.785023446,6.56269763,3.27721436,5.506267755,4.919820453,1.771187328,6.150300287,5.132411395,6.437093212,4.088061677,0.730519864,1.335396909,4.913696648,2.769093688,4.815429231,6.116827091,4.131725242,5.312659137,5.011113046,7.98851841,2.594721913,4.298418719,2.953908628,5.97840904,7.151804633,7.700924924,6.662447554,6.25620045,3.479323932,9.753734232,5.032687857,3.702546788,5.609540593,2.04282844,6.755026669,7.411265221,5.50770854,3.546327252,6.703509942,1.69005204,4.318454071,4.672908351,5.991318021,6.82938848,6.78198475,7.276977104,3.1456762,6.053410418,5.217389901,4.987509918,5.948904448,7.537553521,8.02351632,7.766120342,2.547306441,1.518192074,3.878844669,3.270214901,2.383999999,4.217200481,3.109481745,3.375473606,4.8034526,4.967275001,4.13237965,4.755940457,6.355978902,4.564440789,5.449408584,8.241233221,5.125183869,2.800340186,5.532558836,10.19600149,2.093659863,5.982201077,6.013955552,8.916126056,7.976815978,3.202043461,1.492108935,7.129876617,4.770772263,4.577029745,6.44027018,3.03214211,3.922775103,4.938604868,5.057309737,4.107255949,3.217580479,7.012785206,3.831423922,2.431892911,11.83429042,7.849334621,11.40522173,6.176093907,5.314869106,5.021664932,8.138692926,8.579643458,4.847744655,8.024439774,3.078548188,6.224960523,3.48712799,7.054952055,10.26437147,3.948269396,5.953574085,7.959300959,6.360828372,4.757856302,5.555428371,0.9330439,6.802699597,3.958418983,2.30969428,6.37786448,3.858363644,5.661147849,4.891087649,4.311606356,10.23325572,7.459820522,2.116094613,5.511966166,5.56583473,4.901363658,4.256915731,4.765549124,4.494145127,4.292705707,5.123283388,6.927439633,5.001260971,6.528733182,4.244566576,3.801117349,7.427921105,5.899023989,1.804578219,4.935447536,4.097563551,6.941038103,5.230006231,8.040613117,6.666170944,5.70066442,6.61387831,1.787558911,5.721064668,4.889392445,6.268563301,2.812120767,4.398902229,7.816028752,10.25161087,5.841292099,2.671464319,5.074865777,2.658866835,6.078406283,5.521325826,8.71682922,7.297548563,3.949155552,3.898160683,7.653566075,10.07866573,5.617132184,8.007604707,3.421671678,4.407811277,3.543695575,6.321734562,6.10951907,4.60607461,9.215163209,5.879797708,4.208940096,8.797180461,5.098656729,6.552290916,6.41576939,5.407394326,7.503393634,5.431152812,5.966536606,7.966149521,4.89635954,3.667404908,5.406513258,6.387686966,3.181206707,7.700195474,7.311613789,6.6276884,4.643971651,7.48719724,6.3336515,16
162,5.674089257,4.863708117,6.378840445,5.582948339,2.758645416,5.70690218,3.933822388,1.18686846,5.960464621,4.961177361,5.106521918,5.877598807,3.221636609,3.458599355,5.745679445,4.3923148,5.067488924,5.338934705,3.485552387,2.343931146,4.301851742,7.636043084,1.468480572,4.55091334,2.243987147,5.359045297,6.088923807,6.637012941,6.217318846,6.502622723,4.367427273,9.277768854,6.564021126,1.472539971,4.491519334,6.407314152,5.916587238,7.221413797,5.2851607,2.160403048,6.365808903,1.498688061,4.667955709,4.825814925,6.931865161,6.966151333,5.977647452,7.141571994,5.095742979,6.170921057,5.170059557,4.399954533,5.888473879,6.044278052,7.491187653,7.404278361,3.343973612,2.650155413,6.009289815,2.695703118,2.912725793,4.076917859,2.323361498,3.642548445,6.359932271,3.173341969,4.585450607,5.012584124,6.505771498,3.98227905,4.798549797,8.057860178,2.868180491,3.071288456,3.989783005,9.233910873,1.42235139,6.119951068,5.70409282,8.545701857,8.529505882,2.974024462,2.90451176,6.61241317,3.991789157,3.898843614,6.124472856,2.432261444,1.921199246,4.078312885,5.337322915,3.829613084,2.059951723,3.712884225,5.595983084,4.648499861,11.08538711,7.612716626,11.09837816,6.024729866,4.133675307,4.318592848,8.237068527,8.243717139,5.200365756,7.961810162,2.660727983,5.783639836,2.847242995,6.175483404,9.892577438,5.721127045,3.924151874,6.922198655,5.832126526,5.071773997,4.956314833,2.219100901,6.558308735,3.878700002,4.864169598,5.92842609,1.430509133,3.850334474,4.3525187,3.550925449,9.327669679,7.398083385,1.220558223,4.54021012,4.909132688,5.323587333,6.670652625,3.356783185,3.095570116,3.877964772,5.375465884,6.839947593,4.105781731,5.765497037,4.332429746,4.509410196,6.591104898,5.383254165,2.600743036,6.969410998,5.882752283,7.467586481,7.185706957,7.569019542,6.391827277,5.264013295,5.11977727,2.138627171,4.592753212,4.165199686,6.359043159,4.353582692,2.168699319,5.841839163,8.410489167,4.624890867,4.825947013,4.910432443,3.463838674,5.922004599,3.590643032,8.765665199,4.667546393,3.983317311,5.969897175,6.477669637,8.904727623,3.789242179,7.543897185,3.042099368,5.162601369,4.316225312,6.835193851,5.890267794,5.906584312,8.256737039,6.718121436,4.775367025,7.574219465,5.936183133,5.836040995,5.647186473,5.0157951,6.845413352,5.589675514,5.327318273,7.237776989,4.396901142,3.719714818,5.703236233,6.879859214,4.786123019,8.512202322,6.737710978,6.118233257,4.988741728,6.261635656,5.885137388,18
163,6.865321751,3.87967729,5.864645378,4.791357351,3.906193573,4.830317318,3.092915665,3.200822179,6.471651652,4.576998213,5.864528349,5.962517526,4.27262038,2.337127346,6.65291721,4.244655452,5.47516545,5.691360747,4.149974954,3.73973888,4.162553504,7.785226993,1.662169288,4.20548113,1.490461535,4.646374282,5.880806006,5.989181865,5.058862433,6.16753283,4.994550612,9.359675887,8.051356603,2.553550713,4.266766033,3.915709785,6.883227992,7.398963411,5.89483924,3.44177268,7.229812688,1.79368464,4.636397316,4.336644626,4.879771166,6.655896394,5.795803387,6.614968359,5.873324212,4.806449028,5.031397633,4.36084449,6.659387357,6.219494131,7.912911584,6.766061157,2.837819749,2.31276414,6.951433435,3.379390568,2.748895493,3.709870569,3.248448443,3.971841918,5.331597825,3.785139473,1.645942928,5.254142036,6.524487941,4.143094206,4.388505308,8.632874161,4.569470056,3.1343784,4.13493421,10.05256553,1.66647313,5.866270038,5.393550913,8.273226677,7.770182698,3.75739658,2.033755009,7.169622799,6.421111877,3.127787091,5.519760113,2.633245246,2.860613105,5.035738814,4.482003105,3.56820721,1.805931898,5.494670469,4.390732867,5.038736105,10.81367124,6.71241579,10.85037707,6.49623098,4.908547034,3.652312786,8.347726598,8.393338035,5.110617999,7.749000232,3.175263609,5.234406953,2.321295385,6.739444632,10.05650984,5.022691508,4.96176043,7.463401273,5.709739234,4.438423649,4.778867732,1.521406923,6.863914245,3.574820391,3.563492566,5.233185956,2.544285172,5.403092098,4.178106313,4.162872653,9.392629202,7.623390142,1.882750038,5.430512287,4.9169644,4.843994384,4.783158544,4.170430025,2.557609534,3.299877352,4.718826045,6.091129352,3.960634347,5.693216428,3.415589713,3.860287255,6.636333035,5.505638999,2.085424248,6.074509276,4.127906246,7.157254307,5.27714307,7.636907663,6.699383134,5.427598519,5.622185055,1.333556783,5.053724722,4.296013491,6.92336944,2.805134288,3.019790673,6.155705749,8.998644123,6.372821719,3.746435658,4.309721886,1.657399642,5.85444886,4.291827764,8.191477354,5.928498998,4.023163268,5.079133649,6.524244337,8.976220827,4.381822536,7.451824464,3.648956584,4.933188133,4.229977972,6.161942154,5.113482774,4.514167533,8.361288931,5.964518317,4.866543418,8.077838775,5.441011506,5.72442299,5.934543731,5.187785204,7.031587154,5.330311997,5.336347575,7.615496958,2.947680256,3.226750071,5.837206306,7.020099986,3.518860531,8.328149569,6.528655333,6.695691709,4.621735752,6.444955657,6.501368768,20
164,6.741108476,4.947717375,4.776521292,2.352751646,6.368556224,4.967204849,3.703322522,3.740791636,6.203211833,5.148974067,7.123923684,5.991605531,2.651736865,1.919516429,6.750878655,4.590348256,5.833984415,6.687303579,5.072606079,2.7164522,5.934355625,6.752555435,0.703172312,3.582113441,1.671367154,4.660920388,5.149489347,3.651242171,4.680659789,5.628306755,5.586395607,9.578600354,7.667992406,2.280396564,4.346395479,0.288131695,7.618379906,7.407429902,6.820639926,3.189195114,7.9910547,1.780915526,4.819928383,4.296829033,4.8672704,6.220507347,6.008207274,6.582358074,6.060614052,3.42330112,3.861237627,3.722344293,6.545076404,7.343316392,8.106570162,7.030201452,2.362049961,3.530266376,5.964324281,3.930123604,1.272753504,4.58050045,4.603233277,3.779632224,5.352438466,4.176520977,3.36494849,5.805478723,6.422999064,2.987569299,5.928262542,8.454248346,4.167885549,3.436099178,5.114600931,10.53749028,1.112673882,5.918440042,5.403130931,8.972895078,7.680304687,3.799059101,1.818238275,7.717632961,7.587855913,3.947272445,6.259988461,2.515213421,4.642321905,5.016763878,4.843235617,3.305045213,2.212369733,7.315992488,4.890294364,4.629910602,11.75846832,7.126357269,11.41024639,5.610918361,4.778276963,3.57695848,8.657740882,8.351371027,4.243759619,7.008260774,2.626001017,5.924142138,3.390885209,7.127344553,9.780312545,4.716130958,5.129205325,7.980438521,5.834363529,4.422315891,5.331338688,0.870871445,6.620803558,3.733796513,3.186673345,5.964737779,2.900317277,6.187946995,5.733944463,4.501166761,9.940399404,7.470813615,3.130884401,5.41732554,5.924131422,4.358218051,4.141960638,4.417963588,3.489226734,3.478921327,3.792624079,6.77731808,4.889797536,6.074148973,4.907226207,3.512617628,6.271982299,6.471511732,3.587893064,4.643122416,2.123241342,7.172627474,4.42095249,7.593490134,6.972759912,5.382250908,5.662736711,2.115450454,4.009677624,5.531680202,6.107107972,1.766097249,3.870729202,7.22753922,10.06881035,6.938196458,3.396597875,4.394471512,0.335883144,6.034689402,5.855674336,8.341086872,6.955745193,4.225926795,4.174259598,7.140878249,9.959792002,5.243095521,8.584528762,4.24459426,4.346568732,3.061697434,5.942211473,5.919707204,4.051557214,9.521598822,5.787232486,4.416311035,8.198060794,5.34714511,6.556073579,5.36905406,5.53198158,7.378836405,5.459393823,5.702573513,7.474075097,4.40166181,3.68913391,4.94106631,6.301458173,4.170804975,7.797196786,6.981079694,6.42336123,4.719220817,7.41063343,6.742211739,22
165,7.000430703,6.063681726,5.150003166,3.586188697,6.305690996,5.882707086,3.870551177,5.262593734,6.477812048,6.71130347,7.700405945,6.442250911,2.784253762,2.807164483,7.245303849,4.40565287,6.813395521,6.650575005,5.593781237,1.58430367,5.704190754,6.360769068,2.425183301,3.619323972,3.176378394,4.787873574,5.163133311,5.240133832,4.531671465,5.723997403,5.966969368,9.581289112,8.335358536,1.006674928,4.856193117,1.203154745,7.856751846,7.221703637,7.351415192,2.253667015,8.437339268,2.909507986,5.451898056,3.221093415,3.432279363,5.795113999,6.535452127,6.804892599,6.199161781,4.470228746,3.503959305,3.928495748,6.250208341,7.257523993,8.248710468,7.092434001,2.888428891,3.64892897,6.542688178,4.036347692,1.815673009,5.503714563,4.28797125,4.228041524,5.901331681,4.779315511,1.951927282,5.92379202,6.630996894,3.408961574,6.133869981,9.271758545,3.84010308,3.924385035,6.11659976,10.45583363,2.508115696,6.364622387,4.803661567,8.894903982,7.714046351,3.111417459,0.823083576,8.156880169,7.191329249,4.858640242,6.858883372,2.566559762,4.629606901,5.281988154,5.431661114,3.502532132,3.125203745,7.114994309,5.328418287,4.655784634,11.73883318,7.537194718,11.54541658,5.57557266,5.078987843,5.080829006,8.640451019,8.562826418,5.152857901,7.496715101,3.955094852,5.237615344,4.014998901,6.941004694,9.866737328,4.871809403,4.934752414,8.103090911,6.550106355,5.2585193,5.964386887,1.282261284,6.909257873,3.38753669,3.52860095,5.802427353,2.526339333,6.604000607,5.144584709,5.289213994,9.971076078,7.343968882,2.638896603,5.652224052,5.846768165,5.191018098,4.402577638,3.13164855,3.009158258,4.110317796,3.785797418,7.056296434,5.199961913,6.169361156,5.097263125,4.160374555,7.022426843,6.406972697,3.394585455,5.090260153,2.78348425,7.452569901,4.920007376,8.048264458,7.063914903,5.214854001,5.760856187,2.705136436,4.7884143,5.249503184,6.887738444,3.18641325,4.233030379,8.210588565,10.19947955,7.638253294,3.457304089,4.561890679,2.15037895,5.792534691,5.335119771,8.626031362,6.84409188,5.056039402,4.646209342,7.50546111,10.0971983,5.096926237,8.756767248,3.345226362,5.159691045,3.771688498,6.323228422,6.136784854,3.523948723,9.475022732,5.822485186,5.232478516,8.992939455,4.729934538,6.736135756,5.697805643,5.622008631,7.571620458,5.784857602,6.229972534,7.469768024,4.481477912,4.68473285,5.40693417,6.911804155,4.371885629,8.198166169,7.070101593,6.671017207,5.035128107,7.463731974,7.066626565,0
166,6.256030692,6.55461084,3.670590679,2.634826508,6.034844632,5.024026587,4.572332619,4.93583045,6.958703277,6.885430033,7.709078456,5.992027668,2.420262822,2.477136121,7.101880088,3.951676918,6.790178988,5.912881847,5.318209057,2.029701988,5.261541395,5.758181734,1.735507997,4.592586813,3.483946464,3.460333813,4.092023621,4.309244959,2.014889008,4.556754265,5.782872578,8.85148484,8.005230043,0.967754334,3.867740832,2.67561939,7.656899915,6.748288901,6.840546111,2.947070777,8.373567338,0,5.219288188,3.482719146,4.410366857,5.453754073,6.371837927,6.05823532,6.780591449,2.872022702,2.385991778,3.239141465,5.448541101,7.006700486,7.695774935,6.755756649,1.137999669,3.891957611,6.901908943,2.956582102,1.057118629,5.217987968,4.619426818,4.667915681,6.07052332,5.360159309,1.326019805,5.574733526,5.756676922,3.447915385,5.566745849,9.535233426,3.819006321,2.155879283,4.718733493,10.14066096,1.960784481,6.536330707,5.903252983,8.826755715,7.617215091,2.875614729,0,7.280929972,6.975166214,4.056068863,5.469669263,2.845768818,2.490471156,5.907579777,4.90010561,3.793373857,2.948143777,5.624236444,6.049895998,5.002322835,11.13957432,6.981424605,11.18143853,5.662949514,4.757918072,3.76548211,8.965684682,7.761313601,5.707554893,7.075483597,1.396383327,5.715053615,3.43560265,6.870531266,9.927164798,2.97012716,4.209981911,7.980091465,5.840034152,5.030062308,5.855609482,0,6.201034564,2.482540705,1.329819379,5.310900043,2.453856082,4.495078875,4.615418901,4.58050308,9.832847624,7.030582881,2.665727192,5.037589807,5.752955501,4.233356871,5.236245642,4.470785459,2.29238824,1.720295467,3.62517505,5.942139103,4.676942659,5.924193106,4.314040073,3.180108499,6.269765082,5.594271068,3.132274517,5.461792742,4.409152864,7.797642038,5.996474904,7.086205666,6.783062493,3.672167062,5.817310752,3.180949815,5.226750173,5.389565174,6.787660875,1.215985592,3.727123648,7.214664642,9.112157328,6.961192473,4.161718304,4.847158204,2.226741202,6.01794914,5.625977139,7.66088694,6.494706393,5.137039019,5.100052345,6.764658874,9.469433905,4.803200666,8.281975966,1.610753297,4.716470861,2.749663514,6.159349472,5.524723343,5.162776856,9.158996823,5.747716488,2.924898558,8.049809073,5.481895464,6.341303802,5.63432253,5.658839065,7.101272662,5.056180308,6.157717468,7.750696719,4.017854976,4.110653729,5.280988241,6.872562586,3.30244527,8.127048333,6.686400481,6.655178819,4.920340162,6.833872159,6.816761845,2
167,6.23169757,7.048834082,4.714829297,2.073826948,6.769243225,6.402249735,4.094441133,4.852061348,7.577492932,7.267652624,8.349487905,6.043484046,3.051953015,3.421548396,7.335750101,3.565786809,7.557510582,6.4453956,5.790916472,0.869367291,6.582595833,5.821067394,2.30121454,4.762514566,2.592009625,3.370965522,4.002946259,4.44199614,2.130452418,5.206976534,5.866818321,9.003712817,7.386641595,1.51798697,4.192209785,2.208756088,8.198139046,7.119547443,7.18420228,3.967725522,8.500157209,0.66073936,5.151958598,2.844362405,3.15331922,5.56540362,6.984970948,6.43979778,6.235488036,2.392365151,3.256841466,3.281139831,5.420235454,7.39817764,7.962916124,6.423567341,2.769809427,3.852073096,6.809863617,2.792419105,0,4.889584846,3.839383326,5.0922978,5.578368084,5.086303468,1.630028498,6.152304524,6.349600809,4.226724121,6.158362422,9.565810942,3.480764957,3.404625315,5.629902932,10.35706464,1.52808501,6.563701147,5.352357411,9.234346774,7.903420414,4.120512656,2.568850148,7.720138248,6.861092261,4.545824182,5.909121877,2.038013606,2.853066541,6.368191955,4.957717375,3.260149837,3.388157439,7.121797362,5.677122088,5.331557279,11.72177583,7.722477406,11.38456049,5.301284164,5.097760393,2.614196324,9.038651115,8.233960356,5.655171403,7.349773293,3.894359065,6.16358132,3.428458724,6.956338314,10.79713519,4.578083839,5.462541694,8.349424426,6.051554126,5.682049509,6.210762865,0,6.456456036,2.968301365,2.089630038,5.676122685,2.989561879,5.318889545,4.220999581,4.766013996,9.688645388,7.171359786,2.053715654,5.63920106,5.63666831,4.668957941,4.502351667,4.199786418,3.072107378,2.545144262,4.499398046,6.523057696,5.438610331,5.568180088,3.236423966,3.165692229,6.397959856,6.582428443,3.038196969,4.816099172,2.363787898,7.217505149,5.093251877,7.316128227,6.593154237,5.166146132,5.670309495,1.528873489,4.536557361,5.698040109,6.810336606,2.495342434,3.886131906,7.771292485,9.489170964,6.50939569,3.310607377,5.026134864,0.974917747,5.681880407,4.822555069,7.746912498,6.963112315,4.772749609,3.19307219,7.016885198,9.447966156,5.569309477,8.627042051,3.351770476,5.031681872,3.795587331,5.536344263,6.115643704,4.374320729,9.601906837,5.899522525,3.911519891,8.079758718,5.534878823,6.893275706,5.865778599,5.606776151,7.393667852,5.654768286,6.139437695,7.951059832,3.731131453,3.669729375,5.587864766,6.622279269,4.349760832,7.90436291,7.185492361,6.286826495,5.356850624,7.285523899,6.504824251,4
168,6.294586388,6.768757954,5.686142425,1.507702072,6.728626881,6.78841166,4.784947151,4.769461743,7.690429677,7.137576779,8.12464841,5.573486641,3.68567269,3.0304295,7.538434821,3.521662917,7.621729185,6.310280264,5.958804283,1.507702072,6.33898491,6.285212976,2.916095796,4.824902167,4.142920517,4.159642388,4.940029284,2.765940067,3.151054238,4.871471319,5.898041175,8.495087097,7.972760754,2.870316184,4.6857683,3.910996976,8.138285012,6.849444284,6.70755301,4.496466322,7.906807478,1.572854649,5.405402072,3.020583743,4.243614179,5.511964867,6.8844127,5.970234222,7.03134352,4.022480793,3.267207719,2.282461324,5.762404183,6.0633859,7.69095295,6.502965664,3.913933028,3.993577404,6.835966778,2.970331954,2.321300647,5.007526688,4.089598505,4.280097277,4.917891507,3.798835394,2.858100677,6.157657285,5.632390836,2.949351343,5.20791512,9.386398131,3.356362691,4.435886165,4.330710219,10.07353568,2.981628771,6.656494546,4.460542211,8.018774547,7.020320771,3.746808731,1.160125026,7.695835685,6.144317851,4.116531254,5.177885818,2.920184115,2.391663882,5.988117094,5.016066737,3.157283666,2.775642043,5.52834871,5.398071213,5.145978095,10.68532813,6.477269431,11.3218266,5.158460212,5.109519446,2.426615297,8.678831957,7.952901158,5.941550138,7.437932574,3.428594629,5.471608022,4.002993454,6.378300921,10.16238047,4.500022973,4.564774069,7.506607699,4.49285401,5.501853751,5.355764519,2.460575706,6.015539195,4.005030825,2.407181076,4.901119461,3.48428372,5.608235304,3.267843976,5.538218877,9.312014289,6.540236434,3.493118127,4.543166772,5.729009249,4.637535248,5.227362587,3.759760368,2.438837728,3.602562636,4.403890913,6.388313127,5.429148034,4.91463127,4.689503487,2.986708144,5.636161064,5.943372751,3.432730072,5.02024198,5.104890042,7.88313281,5.219299596,6.407470254,6.683678541,4.506867344,5.367272678,3.246814629,4.757058744,4.448943342,6.494478359,4.261601736,3.686797177,6.473529279,8.210672999,6.455901761,3.444249638,4.235003027,2.03166901,5.901741845,4.954605484,7.445868411,5.734219007,5.170752418,5.157954637,6.186801097,8.557732581,4.008420096,7.076227042,3.315031548,4.924293907,4.721702899,5.673066535,6.142899866,4.594285554,8.701784181,6.077935519,5.073171605,7.948523695,4.394552308,6.467288963,5.80902677,5.946619708,7.084201406,5.310183051,5.607242139,7.724071552,3.437679521,4.01484652,5.82425883,6.821051817,4.448130047,7.932826219,6.283359583,5.877793789,4.960336854,6.161712043,6.967054874,6
169,6.817296113,7.077063371,6.721197132,2.912712239,6.418344057,7.097257226,4.955086839,4.804974134,7.796534732,7.419392861,8.156056357,6.136389795,2.850832718,2.933516538,7.472082914,3.250547637,7.256510566,6.862671179,6.372005117,2.494188829,6.445686459,7.098657712,3.831968081,5.982702173,3.559632331,4.2715134,5.30870811,4.702104535,5.710578143,5.926080468,6.414051269,9.371549829,8.051697504,2.709313259,5.018356924,2.786885686,8.589830868,7.208076389,7.429688108,4.50265922,8.738362563,3.648446312,6.188975358,0.787283278,3.732172417,5.740800365,6.785337538,6.035767308,6.58876323,4.081222955,4.586546841,2.171044613,5.814674673,6.849914542,7.756839588,6.699040218,3.710536111,2.863937201,7.116480907,3.87219233,1.630517763,5.866455234,4.840205222,3.374144891,6.056143717,5.703619883,3.307166166,6.841800863,6.78312053,4.185497164,6.238202605,10.25975345,2.468973567,3.829270467,5.28960623,10.2268602,2.951826854,6.174211147,6.162559184,9.132920204,7.537310489,4.588324881,1.645221403,7.97784777,6.458622161,4.42446547,6.239611324,1.387021281,4.236935143,5.973055186,5.168029874,2.553404519,3.116483318,6.679976163,5.667598967,5.756446341,11.75892833,7.089340716,11.84027945,5.830517534,5.798848211,4.539722641,9.063160545,8.636214645,6.359749852,8.184905227,3.777888446,6.435543786,1.518025617,6.182379882,10.68787665,3.108918279,4.818075219,8.411760197,5.277450214,5.363274535,5.72100694,1.355075815,7.107785393,2.97679438,3.370526126,5.236239192,3.228473023,5.870120987,4.523361697,4.924462793,9.992088796,7.452024096,1.708152106,5.698176837,6.085813609,5.032145495,5.944187249,3.293623054,3.774185923,3.860188667,4.218006817,6.963145711,5.403012957,6.251690969,5.045280826,3.633601474,7.086884754,6.496231151,2.525653017,5.759449917,3.569298143,7.788884809,5.39832926,7.395720075,6.463159892,5.961686025,5.009035486,2.207675166,5.109072822,2.95605724,6.981910701,2.825332487,2.606698505,6.008558281,9.037883001,7.05149643,3.896090538,4.706720505,1.55376945,6.246468144,4.832427058,8.341824798,6.097831791,4.74434569,5.723823331,7.20399522,8.717792009,4.805945236,8.767466432,2.805263777,5.385758338,4.339812684,6.844845826,6.226802217,4.856088673,9.770452201,6.167905209,5.471003834,9.028690047,5.493117762,7.157828206,6.354893366,5.759266002,7.593186326,5.594828171,6.105798999,8.050163394,3.855882051,4.72037534,5.543064399,7.181334233,4.336000081,7.963742829,7.200391525,6.135565302,5.753405925,6.461029856,6.620398177,8
170,6.05173639,7.783184204,7.218686682,5.244129263,6.624281454,7.447309781,6.500014144,4.74643336,8.27099044,8.167256129,8.835578934,5.114319405,1.224333588,2.412351731,6.644089721,2.463651467,8.226029514,7.141699417,6.121907607,1.679592405,6.071661583,7.672463392,2.612553041,6.44581174,4.594481059,4.174999248,5.872798589,1.396375978,4.26176878,5.892659246,5.875822103,8.795623517,7.269277706,4.016720033,5.869547672,1.896097289,8.412290444,7.277698213,7.105061877,5.198500554,8.300513761,4.528292473,6.180141754,3.245292229,4.906336293,5.637176739,7.530319722,6.683674335,5.969222634,4.927401672,4.515313199,2.249061219,5.61676273,7.052238561,7.665989531,7.371619144,4.383082322,3.792017558,6.866719813,2.552550718,2.776032071,4.848330195,4.249128548,4.830288173,5.937372345,4.998271033,3.512004774,6.872627057,6.052760424,4.194712493,5.976922301,9.915925351,4.157572583,4.016258272,4.158767001,10.27314488,2.732167484,6.896734881,6.206472749,8.945232196,7.960988807,4.281724488,2.137950028,7.542237512,7.319852711,4.832021039,5.041720727,3.70447852,2.993709387,5.752187732,5.395435984,1.89285665,3.565941874,5.676747263,4.762999315,5.74147589,11.83884242,8.280905352,11.54556029,5.271672563,5.486108642,3.958308053,9.291300593,8.436825962,5.821870202,7.938491523,3.904140186,6.828673301,3.075180944,6.623375802,11.03164926,5.645294788,5.432974358,8.937050281,6.593702551,5.316009721,5.68158313,1.028964387,6.932221146,3.725406834,4.18576494,5.487006967,1.930130832,5.212213585,5.103570274,4.822060827,10.01607259,6.937849424,1.446710697,5.718546091,5.915618066,4.537041295,6.25210482,2.415062472,1.811092292,4.033422686,3.931707395,5.762186891,5.805373868,5.545755416,5.653536678,3.450081865,6.289210246,5.945387409,3.490239454,5.287064557,3.845396111,7.250495552,6.174768997,7.306669313,7.105505651,4.630728257,5.796469685,2.075640959,5.490860353,4.480356383,6.517673427,3.417390583,3.783060115,7.29587212,8.982249332,7.636614723,4.457825007,5.176588155,2.768399845,5.37552278,4.855614836,8.046439853,6.587306594,5.484667809,4.506528542,6.465315369,9.097168056,5.063557773,7.431292381,3.496183587,5.050749441,4.480671609,5.47040902,6.516164387,3.038011931,9.721605624,6.57868855,5.616670886,7.96467995,5.916965469,6.64559624,6.689771141,5.519554976,7.688278688,5.774181579,6.593838983,7.936275905,2.923991401,4.665753271,5.60039231,6.622274043,5.231932734,7.546902845,6.859595281,6.248725076,5.713701802,6.640404746,7.175599423,10
